what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1298414939757
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1298414939765
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1298414939782
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1298414939792
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1298414939810
os,sysinfo,,,"macosx",1298414939812
arch,sysinfo,,,"x86",1298414939812
ws,sysinfo,,,"cocoa",1298414939812
locale,sysinfo,,,"en_US",1298414939812
processors,sysinfo,,,"2",1298414939812
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1298414939812
java.runtime.version,sysinfo,,,"1.6.0_17-b04-248-10M3025",1298414939813
java.specification.name,sysinfo,,,"Java Platform API Specification",1298414939813
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1298414939813
java.specification.version,sysinfo,,,"1.6",1298414939813
java.vendor,sysinfo,,,"Apple Inc.",1298414939813
java.version,sysinfo,,,"1.6.0_17",1298414939813
java.vm.info,sysinfo,,,"mixed mode",1298414939813
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1298414939813
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1298414939813
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1298414939813
java.vm.specification.version,sysinfo,,,"1.0",1298414939813
java.vm.vendor,sysinfo,,,"Apple Inc.",1298414939813
java.vm.version,sysinfo,,,"14.3-b01-101",1298414939813
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298414953665
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298414955715
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298414972816
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415021911
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1298415028289
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1298415031605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415032066
error,log,,,"Unable to load the repository http://developer.android.com/sdk",1298415033284
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415036296
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1298415036383
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.100.v20090525,"org.eclipse.equinox.p2.updatesite",1298415046137
started,bundle,org.eclipse.equinox.p2.publisher,1.0.0.v20090527-1812,"org.eclipse.equinox.p2.publisher",1298415046155
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415067096
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415089004
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1298415089029
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1298415089030
started,bundle,org.python.pydev.core,1.5.4.2010011921,"org.python.pydev.core",1298415092915
started,bundle,org.python.pydev.debug,1.5.4.2010011921,"org.python.pydev.debug",1298415092941
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1298415104308
started,bundle,org.eclipse.jdt.launching.macosx,3.2.0.v20090527,"org.eclipse.jdt.launching.macosx",1298415104338
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415114213
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415126969
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415129844
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415179624
error,log,,,"Unable to load the repository http://developer.android.com/sdk",1298415186005
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415186105
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1298415192992
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.101.R35x_v20090721,"org.eclipse.equinox.p2.artifact.repository",1298415220329
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1298415221000
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.101.R35x_20090820-1821,"org.eclipse.equinox.p2.touchpoint.eclipse",1298415227688
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415247117
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1298415247150
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415247477
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415668348
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298415668670
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1298415670107
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1298415670117
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1298415670118
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1298415670137
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1298415670159
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1298415670177
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1298415670241
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1298415670278
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1298415670278
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1298415670323
stopped,bundle,com.python.pydev.codecompletion,1.5.4.2010011921,"com.python.pydev.codecompletion",1298415670344
stopped,bundle,com.python.pydev.refactoring,1.5.4.2010011921,"com.python.pydev.refactoring",1298415670406
stopped,bundle,com.python.pydev.analysis,1.5.4.2010011921,"com.python.pydev.analysis",1298415670408
stopped,bundle,com.python.pydev.debug,1.5.4.2010011921,"com.python.pydev.debug",1298415670409
stopped,bundle,com.python.pydev.fastparser,1.5.4.2010011921,"com.python.pydev.fastparser",1298415670410
stopped,bundle,com.python.pydev,1.5.4.2010011921,"com.python.pydev",1298415670419
stopped,bundle,org.python.pydev.customizations,1.5.4.2010011921,"org.python.pydev.customizations",1298415670420
stopped,bundle,org.python.pydev.debug,1.5.4.2010011921,"org.python.pydev.debug",1298415670420
stopped,bundle,org.python.pydev.refactoring,1.5.4.2010011921,"org.python.pydev.refactoring",1298415670478
stopped,bundle,org.python.pydev.templates,1.5.4.2010011921,"org.python.pydev.templates",1298415670497
stopped,bundle,org.python.pydev,1.5.4.2010011921,"org.python.pydev",1298415670497
stopped,bundle,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui",1298415670497
stopped,bundle,com.aptana.ide.desktop.integration,2.0.0.1253913567,"com.aptana.ide.desktop.integration",1298415670515
stopped,bundle,com.aptana.ide.desktop.integration.server,2.0.0.1278523018,"com.aptana.ide.desktop.integration.server",1298415670515
stopped,bundle,com.aptana.ide.documentation,2.0.0.1278523018,"com.aptana.ide.documentation",1298415670515
stopped,bundle,com.aptana.ide.reporting,2.0.0.1278614541,"com.aptana.ide.reporting",1298415670528
stopped,bundle,com.aptana.ide.scripting,2.0.0.1278523018,"com.aptana.ide.scripting",1298415670528
stopped,bundle,com.aptana.ide.editor.xml,2.0.0.1253913567,"com.aptana.ide.editor.xml",1298415670539
stopped,bundle,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editor.html",1298415670549
stopped,bundle,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editor.css",1298415670574
stopped,bundle,com.aptana.ide.js.docgen,2.0.0.1278523018,"com.aptana.ide.js.docgen",1298415670628
stopped,bundle,org.eclipse.eclipsemonkey.lang.javascript,2.0.0.1277749615,"org.eclipse.eclipsemonkey.lang.javascript",1298415670628
stopped,bundle,org.eclipse.eclipsemonkey.ui,2.0.0.1277749615,"org.eclipse.eclipsemonkey.ui",1298415670666
stopped,bundle,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editor.js",1298415670683
stopped,bundle,com.aptana.ide.editor.json,2.0.0.1278614541,"com.aptana.ide.editor.json",1298415670698
stopped,bundle,com.aptana.ide.editor.text,2.0.0.1253913567,"com.aptana.ide.editor.text",1298415670706
stopped,bundle,com.aptana.ide.editor.yaml,2.0.0.1255038335,"com.aptana.ide.editor.yaml",1298415670728
stopped,bundle,com.aptana.ide.editors.codeassist,2.0.0.1278523018,"com.aptana.ide.editors.codeassist",1298415670729
stopped,bundle,com.aptana.ide.editors.ui,2.0.0.1278614541,"com.aptana.ide.editors.ui",1298415670729
stopped,bundle,com.aptana.ide.samples.ui,2.0.0.1278614541,"com.aptana.ide.samples.ui",1298415670729
stopped,bundle,com.aptana.ide.intro,2.0.0.1278523018,"com.aptana.ide.intro",1298415670729
stopped,bundle,com.aptana.ide.server.jetty.ui,2.0.0.1278614541,"com.aptana.ide.server.jetty.ui",1298415670765
stopped,bundle,com.aptana.ide.server.ui,2.0.0.1278523018,"com.aptana.ide.server.ui",1298415670796
stopped,bundle,com.aptana.ide.logging,2.0.0.1278523018,"com.aptana.ide.logging",1298415670806
stopped,bundle,com.aptana.ide.snippets,2.0.0.1277749615,"com.aptana.ide.snippets",1298415670818
stopped,bundle,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors",1298415670818
stopped,bundle,com.aptana.ide.installer,2.0.5.1278523018,"com.aptana.ide.installer",1298415670818
stopped,bundle,com.aptana.ide.search,2.0.0.1278523018,"com.aptana.ide.search",1298415670854
stopped,bundle,com.aptana.ide.search.epl,2.0.0.1278523018,"com.aptana.ide.search.epl",1298415670855
stopped,bundle,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal",1298415670855
stopped,bundle,com.aptana.ide.update.portal,2.0.0.1278614541,"com.aptana.ide.update.portal",1298415670855
stopped,bundle,com.aptana.ide.update.ui,2.0.0.1278614541,"com.aptana.ide.update.ui",1298415670855
stopped,bundle,com.aptana.ide.server.jetty,2.0.0.1278523018,"com.aptana.ide.server.jetty",1298415670855
stopped,bundle,com.aptana.ide.syncing.doms,2.0.5.1278614541,"com.aptana.ide.syncing.doms",1298415670867
stopped,bundle,com.aptana.ide.syncing.ui,2.0.5.1278614541,"com.aptana.ide.syncing.ui",1298415670867
stopped,bundle,com.aptana.ide.syncing.core,2.0.5.1278614541,"com.aptana.ide.syncing.core",1298415670868
stopped,bundle,com.aptana.ide.ui.secureftp,2.0.3.1278035782,"com.aptana.ide.ui.secureftp",1298415670868
stopped,bundle,com.aptana.ide.ui.ftp,2.0.3.1278614541,"com.aptana.ide.ui.ftp",1298415670868
stopped,bundle,com.aptana.ide.pathtools,2.0.1.1278614541,"com.aptana.ide.pathtools",1298415670878
stopped,bundle,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io",1298415670947
stopped,bundle,org.eclipse.eclipsemonkey.doms,2.0.0.1277749615,"org.eclipse.eclipsemonkey.doms",1298415670947
stopped,bundle,org.eclipse.eclipsemonkey,2.0.5.1278445773,"org.eclipse.eclipsemonkey",1298415670947
stopped,bundle,com.aptana.ide.core.ui,2.0.5.1278523018,"com.aptana.ide.core.ui",1298415670947
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1298415671009
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1298415671009
stopped,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1298415671067
stopped,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1298415671067
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1298415671110
stopped,bundle,org.tigris.subversion.subclipse.ui,1.0.5,"org.tigris.subversion.subclipse.ui",1298415671211
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1298415671211
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1298415671211
stopped,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1298415671211
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1298415671211
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1298415671212
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1298415671220
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1298415671245
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1298415671245
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1298415671246
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1298415671247
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1298415671247
stopped,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1298415671348
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1298415671348
stopped,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1298415671348
stopped,bundle,org.python.pydev.jython,1.5.4.2010011921,"org.python.pydev.jython",1298415671449
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1298415695955
started,bundle,org.eclipse.osgi,3.5.1.R35x_v20090827,"org.eclipse.osgi",1298415695956
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1298415695957
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1298415695958
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1298415695958
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1298415695959
started,bundle,org.eclipse.core.expressions,3.4.100.v20090429-1800,"org.eclipse.core.expressions",1298415695959
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1298415695959
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1298415695959
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1298415695961
